Date,Close,High,Low,Open,Volume,Company,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2016-05-06,213.16778564453125,214.89477060697976,212.7387856383827,214.05878452762857,14748329.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-05-03,,,,,,TCS.NS,3050.588134765625,3085.220209030877,3044.112625931372,3085.220209030877,2468285.0,,,,,,,,,,
2023-03-20,,,,,,INFY.NS,,,,,,1314.5050048828125,1329.5356098656707,1296.898936527613,1329.5356098656707,8221829.0,,,,,
2021-04-12,,,,,,HDFCBANK.NS,,,,,,,,,,,1298.058837890625,1328.3963639558763,1284.7178559201577,1322.6991672555653,11274564.0
2015-02-20,,,,,,TCS.NS,1130.5916748046875,1140.4162925316937,1116.5202662013771,1140.4162925316937,1801588.0,,,,,,,,,,
2010-04-26,,,,,,TCS.NS,309.3615417480469,311.686392984634,307.4307555137509,309.71618822493343,2512548.0,,,,,,,,,,
2013-12-30,,,,,,HDFCBANK.NS,,,,,,,,,,,304.3954772949219,307.8054340980763,302.41771344921204,307.71449636659895,2113802.0
2013-04-11,,,,,,TCS.NS,629.98291015625,635.3936353310047,623.3424201284432,631.2536054584945,2244658.0,,,,,,,,,,
2023-07-14,,,,,,TCS.NS,3396.8017578125,3406.659934965344,3239.605596163269,3252.169699012351,6306101.0,,,,,,,,,,
2010-07-23,,,,,,INFY.NS,,,,,,250.27279663085938,257.7815732483053,248.34620926648816,250.32220080495568,5323096.0,,,,,
2023-01-09,,,,,,INFY.NS,,,,,,1390.1734619140625,1394.7622888379901,1356.2256767734436,1356.2256767734436,11498717.0,,,,,
2010-09-29,,,,,,INFY.NS,,,,,,272.2422180175781,276.548976682257,269.68690626595674,271.78863379035715,8972920.0,,,,,
2011-07-08,177.35289001464844,181.32587446016086,176.7616129848734,181.11841369504094,20937538.0,RELIANCE.NS,,,,,,,,,,,,,,,
2015-06-23,,,,,,HDFCBANK.NS,,,,,,,,,,,482.394775390625,486.5671741936891,477.9931232910185,482.3489359253251,2827590.0
2012-10-18,,,,,,HDFCBANK.NS,,,,,,,,,,,286.8591613769531,287.625687731374,281.5611496172766,284.0636092422306,2809230.0
2022-04-18,1162.1051025390625,1169.3915684841897,1152.0320627201922,1157.148575340456,9974224.0,RELIANCE.NS,,,,,,,,,,,,,,,
2020-07-09,,,,,,INFY.NS,,,,,,695.2068481445312,702.5884629111684,689.2481756407033,693.6949380641917,6854166.0,,,,,
2010-09-01,,,,,,HDFCBANK.NS,,,,,,,,,,,190.9759521484375,191.48687729960082,188.37688161260033,189.75860175974233,4808100.0
2011-07-25,,,,,,TCS.NS,457.26617431640625,458.910862544162,450.5469811803794,455.30054981435654,4740714.0,,,,,,,,,,
2023-02-01,,,,,,INFY.NS,,,,,,1452.590576171875,1456.2897827073034,1431.0045359959654,1444.2557867997823,6194199.0,,,,,
2021-11-29,,,,,,INFY.NS,,,,,,1554.97412109375,1569.319853583266,1530.0410466834003,1550.0700189306674,3942776.0,,,,,
2017-03-28,274.06341552734375,278.078380443924,273.26039904683734,276.7583964040396,21707345.0,RELIANCE.NS,,,,,,,,,,,,,,,
2015-10-08,,,,,,INFY.NS,,,,,,443.1417541503906,449.97194609084954,440.75412545884336,444.80527260159045,9080874.0,,,,,
2015-11-03,,,,,,INFY.NS,,,,,,452.4906005859375,454.4459095153419,447.7109190320693,447.7109190320693,3614682.0,,,,,
2018-04-11,,,,,,INFY.NS,,,,,,467.4831848144531,470.4978640138347,464.26059670476934,464.88432343567587,9025574.0,,,,,
2012-04-20,,,,,,TCS.NS,440.2046813964844,448.09111777143164,435.73573040554516,442.1459777903125,2450024.0,,,,,,,,,,
2019-08-07,498.27569580078125,511.36813736790305,495.4461058086125,505.9560072107,25349369.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-06-30,,,,,,INFY.NS,,,,,,264.1737365722656,264.9498015741365,261.5460271448695,261.9590228742852,11341840.0,,,,,
2021-11-26,,,,,,TCS.NS,3253.990234375,3294.725792018273,3220.995589695295,3233.3627042013136,1941251.0,,,,,,,,,,
2016-05-25,209.26283264160156,209.61483533446125,207.0518492289391,208.96584276060102,9240115.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-12-20,,,,,,INFY.NS,,,,,,1477.0369873046875,1522.3171258988723,1470.8842454217079,1504.580039292656,6592367.0,,,,,
2010-11-11,,,,,,TCS.NS,423.5086669921875,433.5519577567357,420.9232654092345,433.5519577567357,1926096.0,,,,,,,,,,
2012-05-25,,,,,,HDFCBANK.NS,,,,,,,,,,,223.68153381347656,225.090724746014,221.71313904640544,223.59205573897623,5597286.0
2020-11-04,,,,,,INFY.NS,,,,,,983.3585205078125,1003.1794486677547,958.9533018119465,960.0319454992492,15702690.0,,,,,
2021-08-18,,,,,,HDFCBANK.NS,,,,,,,,,,,1442.86083984375,1492.7839923485255,1438.426379743705,1484.5349629428792,11492966.0
2022-02-09,,,,,,HDFCBANK.NS,,,,,,,,,,,1428.174560546875,1430.1771859198034,1398.993131996108,1405.6686275134718,5654171.0
2023-08-22,1255.43896484375,1264.6826161104336,1245.2735154216373,1254.1931930195988,7713044.0,RELIANCE.NS,,,,,,,,,,,,,,,
2021-12-29,,,,,,HDFCBANK.NS,,,,,,,,,,,1386.452880859375,1393.2714468142951,1380.3019343835915,1388.5509638362676,3834351.0
2014-11-28,,,,,,TCS.NS,1114.6065673828125,1135.2286454368125,1111.3804488083967,1121.080014093983,1989768.0,,,,,,,,,,
2021-11-17,,,,,,TCS.NS,3324.841064453125,3363.4999970598606,3310.2083270307103,3351.9354142582747,1632914.0,,,,,,,,,,
2016-06-20,217.84278869628906,218.370785389611,212.95882295449798,213.8718065283427,10758608.0,RELIANCE.NS,,,,,,,,,,,,,,,
2010-05-28,,,,,,HDFCBANK.NS,,,,,,,,,,,167.46871948242188,168.98731086296726,166.4489695138354,167.45107115548913,5879250.0
2021-06-10,993.7937622070312,1015.190144473997,991.3126688418462,998.5282439431738,14155653.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-01-19,1132.9896240234375,1137.1602715521187,1125.9314186223132,1133.379133383367,11940054.0,RELIANCE.NS,,,,,,,,,,,,,,,
2019-05-23,,,,,,TCS.NS,1858.0721435546875,1913.5235251756285,1854.4085118375008,1897.8288087000374,2541294.0,,,,,,,,,,
2018-08-29,,,,,,INFY.NS,,,,,,595.9276123046875,605.8590349921752,593.8356949697804,605.8590349921752,5646496.0,,,,,
2011-05-30,,,,,,TCS.NS,458.96502685546875,462.1524224633322,455.12026981212125,458.58654308135385,1140868.0,,,,,,,,,,
2016-04-08,,,,,,TCS.NS,1044.2645263671875,1062.1480051899991,1042.096155346133,1058.8418290414354,1399500.0,,,,,,,,,,
2015-06-26,,,,,,INFY.NS,,,,,,393.4710388183594,395.9565215244226,390.672404116765,391.02468816666607,5320284.0,,,,,
2017-01-31,,,,,,INFY.NS,,,,,,375.06256103515625,380.2728952171073,365.26795911373847,380.2728952171073,24068534.0,,,,,
2014-01-20,185.0335235595703,189.12882961951107,184.25700412102543,188.68206715097318,16576057.0,RELIANCE.NS,,,,,,,,,,,,,,,
2010-09-02,192.7108154296875,194.602052786117,192.4127486279243,194.26287332204166,17699285.0,RELIANCE.NS,,,,,,,,,,,,,,,
2017-08-28,,,,,,TCS.NS,1103.1226806640625,1111.1500028760288,1091.4585549874896,1110.7952878542935,2036796.0,,,,,,,,,,
2017-12-19,410.6544189453125,411.1200756547919,408.0156087766599,409.6122052762609,8891691.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-03-01,203.27703857421875,204.06848464041548,198.82647009801042,200.16267257401861,12622459.0,RELIANCE.NS,,,,,,,,,,,,,,,
2020-10-26,,,,,,INFY.NS,,,,,,999.988525390625,1015.4047943258392,991.6287604996389,1008.7978532764048,6309368.0,,,,,
2017-10-05,,,,,,INFY.NS,,,,,,370.3335876464844,371.1127724838546,368.67271999843734,369.0828120117838,8611300.0,,,,,
2014-12-31,,,,,,HDFCBANK.NS,,,,,,,,,,,436.31488037109375,438.9283736540179,435.4666543337079,438.3323206559881,2496264.0
2016-03-15,,,,,,INFY.NS,,,,,,448.1059875488281,456.04579644851157,445.95312224572194,451.89813004512536,6720258.0,,,,,
2013-10-08,,,,,,INFY.NS,,,,,,284.5903625488281,286.2646258275146,283.4788966632576,285.167220144547,17982912.0,,,,,
2020-11-24,,,,,,TCS.NS,2541.943603515625,2561.5073857459474,2526.021683719573,2553.4763198820683,3120516.0,,,,,,,,,,
2016-11-09,221.0107421875,221.9787384560763,204.59883348851753,208.99881519243277,21640144.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-04-26,,,,,,INFY.NS,,,,,,1149.589111328125,1154.6929395023315,1143.0336769594987,1150.010486381884,5680192.0,,,,,
2019-03-14,,,,,,TCS.NS,1797.7811279296875,1816.2347751322525,1791.991733258988,1813.6566068137363,1905495.0,,,,,,,,,,
2017-04-03,,,,,,HDFCBANK.NS,,,,,,,,,,,667.5049438476562,675.3760366692188,664.1516064443451,673.4664957352896,2074526.0
2016-06-27,210.24180603027344,210.84680003813128,206.90883183216295,206.90883183216295,9163399.0,RELIANCE.NS,,,,,,,,,,,,,,,
2012-08-01,,,,,,INFY.NS,,,,,,204.4003448486328,205.49210031580333,202.7603835952398,204.07327032305176,3047984.0,,,,,
2011-09-27,,,,,,TCS.NS,418.5068359375,420.2965960620756,404.6108857784192,407.7480229255106,3964578.0,,,,,,,,,,
2012-01-12,,,,,,INFY.NS,,,,,,236.22750854492188,250.99030174771954,235.29656715494335,250.99030174771954,48970600.0,,,,,
2022-04-29,,,,,,TCS.NS,3354.137451171875,3426.531335401809,3344.822379973253,3401.7065378983807,2051115.0,,,,,,,,,,
2013-10-14,,,,,,HDFCBANK.NS,,,,,,,,,,,303.4861755371094,304.30455967389076,294.91582797224936,298.96229366256335,6187860.0
2017-10-25,,,,,,TCS.NS,1138.4114990234375,1162.4703199225587,1136.2324664889584,1146.6831369243755,1105106.0,,,,,,,,,,
2021-10-05,,,,,,HDFCBANK.NS,,,,,,,,,,,1521.488525390625,1523.4435386244727,1503.1786402233647,1518.198506097127,5128589.0
2013-01-25,,,,,,HDFCBANK.NS,,,,,,,,,,,299.8674621582031,300.74671217313886,295.5839632591854,297.72571270869423,2794866.0
2020-10-14,,,,,,HDFCBANK.NS,,,,,,,,,,,1150.35888671875,1153.0176246904216,1116.1757089045734,1135.2138862455379,11291459.0
2017-04-10,303.8952941894531,313.47621643517203,303.0042805803993,310.19824033994394,30768410.0,RELIANCE.NS,,,,,,,,,,,,,,,
2017-06-27,316.17120361328125,317.45820371360367,313.4982214796845,315.0382276246502,32591540.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-07-03,,,,,,INFY.NS,,,,,,1265.78515625,1277.4588608295876,1260.8024972460214,1262.2736143412715,7732412.0,,,,,
2020-06-18,,,,,,TCS.NS,1890.92529296875,1910.5016032550018,1878.9568013654605,1897.3270548268265,1944389.0,,,,,,,,,,
2018-07-18,487.7797546386719,493.1595918432317,480.97122693967844,490.3915300877872,10241565.0,RELIANCE.NS,,,,,,,,,,,,,,,
2014-12-09,201.9197235107422,204.25076995079823,200.01837851549877,202.16679969027734,10598750.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-07-04,,,,,,INFY.NS,,,,,,1378.4337158203125,1382.3707744844498,1354.348180463237,1371.254373550415,4800224.0,,,,,
2010-08-25,,,,,,HDFCBANK.NS,,,,,,,,,,,194.7968292236328,196.8183212304754,193.579478694206,195.57432823526563,5295610.0
2011-11-23,,,,,,INFY.NS,,,,,,242.10520935058594,245.47305585071152,238.88342475083496,244.14508467197362,12792816.0,,,,,
2012-12-31,,,,,,HDFCBANK.NS,,,,,,,,,,,305.9770812988281,306.6083447815479,303.9029770334754,305.25566090751164,2553644.0
2020-05-14,,,,,,TCS.NS,1759.805419921875,1779.000606366016,1749.398391126859,1766.882222087184,2263146.0,,,,,,,,,,
2016-08-22,,,,,,TCS.NS,1108.569580078125,1128.468767609107,1103.1761815621874,1125.663329621461,2265274.0,,,,,,,,,,
2016-07-25,225.00372314453125,225.2237156211614,221.61573620420424,223.07873023103303,8241568.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-01-28,,,,,,TCS.NS,3489.7041015625,3527.2959326221253,3448.0456866262707,3448.0456866262707,3143862.0,,,,,,,,,,
2022-01-13,,,,,,TCS.NS,3679.802734375,3703.4984193085743,3641.191283016358,3698.7781817106793,6684507.0,,,,,,,,,,
2013-04-01,,,,,,TCS.NS,638.1607055664062,645.0675960679471,635.8652471554367,641.5014419328015,968812.0,,,,,,,,,,
2010-12-29,215.559814453125,216.8754606819949,215.08700516169645,215.49814546587555,11184510.0,RELIANCE.NS,,,,,,,,,,,,,,,
2019-08-01,,,,,,HDFCBANK.NS,,,,,,,,,,,1054.8359375,1063.4766621984106,1043.0617084151374,1058.3017551614373,9120838.0
2019-07-01,,,,,,INFY.NS,,,,,,633.6727294921875,639.0450510068797,632.4162913568615,636.8787965966869,3224968.0,,,,,
2013-10-14,,,,,,INFY.NS,,,,,,311.80987548828125,312.8603831898736,305.3989275394377,305.3989275394377,12231712.0,,,,,
2018-02-23,,,,,,TCS.NS,1371.079833984375,1376.9638923022203,1333.7694388561358,1359.5791102368962,3362500.0,,,,,,,,,,
2018-11-29,,,,,,TCS.NS,1769.699462890625,1802.6011779219823,1753.4516806159152,1802.6011779219823,4035441.0,,,,,,,,,,
2012-01-23,160.07095336914062,161.77217350749598,156.67887228343187,156.69961836380745,28250482.0,RELIANCE.NS,,,,,,,,,,,,,,,
2017-07-24,,,,,,INFY.NS,,,,,,406.2167053222656,407.6315280059591,402.9564682763721,403.32556116082577,6129176.0,,,,,
2021-11-12,,,,,,INFY.NS,,,,,,1631.836181640625,1634.2653501833224,1593.199097277224,1597.7365142197998,5069009.0,,,,,
2013-11-18,,,,,,TCS.NS,848.9331665039062,855.5368624157372,844.0530467845223,849.7638251795461,2831602.0,,,,,,,,,,
2016-08-26,,,,,,HDFCBANK.NS,,,,,,,,,,,585.4872436523438,587.7228393983906,583.9968843906868,586.8379137133487,1260568.0
2015-03-31,,,,,,HDFCBANK.NS,,,,,,,,,,,468.9147033691406,476.80102245170355,465.3154097838464,476.80102245170355,2981128.0
2021-03-09,,,,,,TCS.NS,2854.503662109375,2869.426618814415,2799.443066208604,2813.336758966775,1942397.0,,,,,,,,,,
2016-07-15,222.6827392578125,224.61873188356367,220.76876056647586,221.97874861469697,13992989.0,RELIANCE.NS,,,,,,,,,,,,,,,
2014-09-05,,,,,,INFY.NS,,,,,,356.86273193359375,363.0085284964118,354.43311897608197,356.98229996010775,6468352.0,,,,,
2013-08-22,,,,,,INFY.NS,,,,,,283.2818603515625,284.8060409704406,278.0105448833736,280.3554381431861,10965816.0,,,,,
2014-12-01,,,,,,TCS.NS,1135.671875,1138.6450242662886,1115.5558334964444,1117.7698654880733,1896354.0,,,,,,,,,,
2012-05-03,,,,,,HDFCBANK.NS,,,,,,,,,,,247.86154174804688,249.62863160840118,244.0142296738834,244.03659236986172,6857274.0
2010-07-20,216.4540557861328,219.1161691819104,215.6626096217713,217.2866146112386,6845092.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-09-23,159.8738250732422,164.43810048594554,158.5252885263442,160.55847330973944,38513013.0,RELIANCE.NS,,,,,,,,,,,,,,,
2013-09-05,,,,,,INFY.NS,,,,,,281.83740234375,290.4572204119466,280.9275883805185,290.4572204119466,9457072.0,,,,,
2023-08-29,,,,,,TCS.NS,3271.430419921875,3284.41492834372,3260.6263588577676,3276.1785764714195,944517.0,,,,,,,,,,
2015-10-19,,,,,,TCS.NS,1063.7149658203125,1066.3648827862105,1049.653240658254,1064.2492274806943,3130642.0,,,,,,,,,,
2021-03-05,,,,,,INFY.NS,,,,,,1183.590087890625,1204.534652227999,1173.1179154517301,1194.1972279738034,6486176.0,,,,,
2011-04-19,,,,,,HDFCBANK.NS,,,,,,,,,,,208.5918731689453,209.59596192377347,206.5437251822279,207.92544545914038,7462430.0
2014-01-30,,,,,,TCS.NS,922.6754760742188,926.5864875226928,911.1919208238425,914.5412995701553,2225250.0,,,,,,,,,,
2022-01-31,1090.2689208984375,1099.314140400549,1076.3812415861958,1078.2086282289556,12143683.0,RELIANCE.NS,,,,,,,,,,,,,,,
2018-10-30,471.9081115722656,484.632213065964,469.72043111415906,484.632213065964,19263668.0,RELIANCE.NS,,,,,,,,,,,,,,,
2016-07-27,,,,,,HDFCBANK.NS,,,,,,,,,,,576.1026000976562,581.0395369682784,572.8656987688064,577.9888879447876,5367368.0
2015-03-31,,,,,,TCS.NS,1079.2078857421875,1085.757631253578,1065.28441511067,1085.757631253578,2427028.0,,,,,,,,,,
2016-02-15,,,,,,TCS.NS,974.3187255859375,990.506288255674,961.8024543280616,966.0962152848832,2479712.0,,,,,,,,,,
2021-02-25,,,,,,INFY.NS,,,,,,1145.701171875,1168.3535687858594,1143.4089167113777,1158.1958827879412,8788221.0,,,,,
2017-10-19,403.5363464355469,408.85828582343163,400.4762275868905,406.15295306564065,8014767.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-09-26,,,,,,TCS.NS,3474.48095703125,3483.4440463276746,3426.322567800822,3456.9425134298713,1726062.0,,,,,,,,,,
2021-02-23,,,,,,INFY.NS,,,,,,1138.330078125,1160.4881424500375,1130.4197677788572,1142.6448726627384,6612942.0,,,,,
2017-01-23,223.49673461914062,226.81870919013895,222.8147432436451,224.7947343117088,13708502.0,RELIANCE.NS,,,,,,,,,,,,,,,
2015-10-13,,,,,,HDFCBANK.NS,,,,,,,,,,,497.2229919433594,499.9023413159163,495.76782903224193,496.8534634583157,911826.0
2018-07-05,,,,,,INFY.NS,,,,,,542.6360473632812,569.3663666745955,535.9164785151297,569.3029642952692,17019902.0,,,,,
2010-01-25,,,,,,HDFCBANK.NS,,,,,,,,,,,146.27024841308594,148.14199475130536,144.02768516665344,146.56160744211132,6028790.0
2015-02-11,193.50863647460938,194.37875244055547,189.70591806162014,190.35044150157634,9781008.0,RELIANCE.NS,,,,,,,,,,,,,,,
2019-12-19,,,,,,TCS.NS,2042.4306640625,2049.2568942439198,1986.0795355152159,1997.3039472990245,6251505.0,,,,,,,,,,
2012-02-28,,,,,,TCS.NS,496.0567626953125,509.74679460433936,493.0437105839099,507.66395710326674,3973490.0,,,,,,,,,,
2012-07-17,,,,,,HDFCBANK.NS,,,,,,,,,,,262.9843444824219,265.464265433392,260.88767303388437,264.67519967626515,4269678.0
2016-12-12,,,,,,HDFCBANK.NS,,,,,,,,,,,551.6510009765625,555.2372674181652,550.0907684117326,555.1673943786951,1712636.0
2020-03-05,588.8896484375,609.9093903384683,586.5765545890315,607.3268203071088,30510390.0,RELIANCE.NS,,,,,,,,,,,,,,,
2020-04-30,,,,,,TCS.NS,1863.5052490234375,1879.7402555535343,1796.6690120826192,1831.6366663366132,5915544.0,,,,,,,,,,
2013-10-15,184.61868286132812,191.1818126584577,183.81025278331944,190.89460312506964,23041721.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-11-30,,,,,,HDFCBANK.NS,,,,,,,,,,,1551.720458984375,1556.013579630653,1540.7707932438645,1540.7707932438645,7592403.0
2013-05-16,178.84268188476562,179.5128184775034,173.49218340195853,173.5985662369208,15197535.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-05-24,,,,,,INFY.NS,,,,,,1320.9053955078125,1347.076050288577,1315.6346071496098,1346.2051572478185,5693167.0,,,,,
2013-07-10,182.10829162597656,187.18221727296202,178.4916446076004,185.99084601697936,22237458.0,RELIANCE.NS,,,,,,,,,,,,,,,
2014-08-07,,,,,,INFY.NS,,,,,,335.4936218261719,339.0376002761327,333.10226073813595,334.6948978815136,7754224.0,,,,,
2016-08-17,,,,,,HDFCBANK.NS,,,,,,,,,,,575.1478881835938,576.3588124997467,571.0027508078299,574.4492714411698,2755518.0
2018-01-16,409.3238830566406,420.30040180171585,408.01557993180614,420.30040180171585,10825151.0,RELIANCE.NS,,,,,,,,,,,,,,,
2015-04-13,,,,,,TCS.NS,1122.119384765625,1126.133745208206,1110.4988676949963,1125.711180951092,1308642.0,,,,,,,,,,
2018-04-03,398.9461364746094,399.8996536584331,392.6041577389312,395.15427147403454,13922126.0,RELIANCE.NS,,,,,,,,,,,,,,,
2019-07-04,573.2545166015625,576.379766103088,571.4686682586574,572.0937539224218,9351405.0,RELIANCE.NS,,,,,,,,,,,,,,,
2013-10-18,,,,,,INFY.NS,,,,,,312.7551574707031,313.63739332942583,307.7022683282612,310.06122469385656,10944776.0,,,,,
2019-07-12,571.6919555664062,580.3979141456102,570.5980705483961,572.8080735351422,15692436.0,RELIANCE.NS,,,,,,,,,,,,,,,
2014-05-21,231.68614196777344,236.96051801875353,230.68712421115114,231.99765468962693,21991587.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-03-22,1156.3035888671875,1158.039503392619,1120.8764806914114,1123.8457572912605,22557065.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-07-08,,,,,,HDFCBANK.NS,,,,,,,,,,,1347.82470703125,1360.2697517169659,1345.5576143313747,1360.2697517169659,6237015.0
2016-12-21,,,,,,INFY.NS,,,,,,404.5271911621094,412.78697459595554,403.19432229981663,410.3635677000889,7343976.0,,,,,
2021-02-03,,,,,,TCS.NS,2994.003173828125,3027.6383564862763,2959.011171963385,3006.1192952380734,2505866.0,,,,,,,,,,
2019-08-26,,,,,,INFY.NS,,,,,,695.4110107421875,699.0936434013468,681.8502892707033,689.6488054900996,5412074.0,,,,,
2013-01-31,,,,,,TCS.NS,550.9736938476562,554.3758745725426,543.6978817075203,552.9002269064943,4313168.0,,,,,,,,,,
2021-05-05,,,,,,HDFCBANK.NS,,,,,,,,,,,1331.8145751953125,1338.4613042617896,1311.969318086308,1330.2953460192118,7210806.0
2012-08-23,,,,,,TCS.NS,540.0155639648438,541.0560763429949,527.0808345520842,527.0808345520842,2337314.0,,,,,,,,,,
2020-04-03,,,,,,INFY.NS,,,,,,513.8984985351562,531.7098917905164,510.783707074336,529.5163691346148,10221655.0,,,,,
2023-02-09,,,,,,TCS.NS,3396.86083984375,3403.336349971705,3362.756439660663,3372.0619407057225,1655427.0,,,,,,,,,,
2012-11-30,166.84185791015625,169.84782662423686,166.06408350121188,167.33584597201084,18244916.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-11-22,,,,,,TCS.NS,3172.607666015625,3176.4359080256068,3115.4712007481203,3139.158448184881,1149739.0,,,,,,,,,,
2012-06-18,,,,,,HDFCBANK.NS,,,,,,,,,,,239.31687927246094,246.94441413952754,236.90110777740693,246.94441413952754,5618732.0
2011-03-03,,,,,,TCS.NS,458.2679443359375,460.18040182381674,441.0560214882815,446.19570843061945,3452600.0,,,,,,,,,,
2013-02-22,,,,,,TCS.NS,596.45263671875,600.1213157605314,591.2058837858941,594.3621316424862,1310694.0,,,,,,,,,,
2022-05-25,,,,,,INFY.NS,,,,,,1292.9014892578125,1322.2804515004925,1282.6349544277741,1315.4055098115819,9630092.0,,,,,
2019-02-25,,,,,,HDFCBANK.NS,,,,,,,,,,,1002.8353271484375,1004.9821935805205,988.5623573356564,988.5623573356564,4070298.0
2016-05-06,,,,,,INFY.NS,,,,,,466.7112121582031,469.9898628984033,464.95341096863854,469.9898628984033,2596720.0,,,,,
2020-12-24,,,,,,TCS.NS,2716.850341796875,2728.05635104541,2692.4304431840037,2716.523408665723,1807144.0,,,,,,,,,,
2020-09-01,950.204345703125,966.2060705755707,938.891525514854,956.008655672152,38616258.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-03-15,213.2265625,215.76533727821464,203.28729107952094,205.14769340270098,56447390.0,RELIANCE.NS,,,,,,,,,,,,,,,
2014-01-21,,,,,,TCS.NS,947.075439453125,971.5590818319145,944.9157473355157,969.3786029691945,3132282.0,,,,,,,,,,
2010-03-04,,,,,,HDFCBANK.NS,,,,,,,,,,,157.2579803466797,157.77447009716946,154.78143503021073,156.7149911611851,13514420.0
2020-05-29,,,,,,INFY.NS,,,,,,614.54248046875,623.2581227362674,600.268385953867,615.8765090081178,28290128.0,,,,,
2017-09-28,,,,,,HDFCBANK.NS,,,,,,,,,,,841.7069702148438,843.4416522212608,826.704117034699,831.7206731742727,13823232.0
2021-05-04,,,,,,TCS.NS,2853.3798828125,2891.0382286714075,2839.579619423211,2865.589653054616,1990777.0,,,,,,,,,,
2023-02-28,,,,,,TCS.NS,3178.132080078125,3254.063328507291,3165.7085082433923,3193.145574568549,4116217.0,,,,,,,,,,
2022-08-10,1179.7615966796875,1183.1420740708213,1168.1352243197105,1177.2032800037837,10724688.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-10-13,,,,,,TCS.NS,439.5014343261719,444.40822548494407,434.41362478671493,441.00967534994044,5408918.0,,,,,,,,,,
2019-07-29,,,,,,TCS.NS,1946.9052734375,1957.8737538512323,1922.5004491478064,1929.3557494063894,1647090.0,,,,,,,,,,
2017-04-21,308.5482482910156,312.6182264412283,303.2792671311256,303.70826713012974,30230907.0,RELIANCE.NS,,,,,,,,,,,,,,,
2014-10-20,,,,,,TCS.NS,1019.8935546875,1049.4807148613686,1017.6418607137402,1047.965542855479,3399242.0,,,,,,,,,,
2020-01-16,,,,,,HDFCBANK.NS,,,,,,,,,,,1222.665771484375,1225.8466827619545,1214.7846039222377,1217.3484116892012,3575200.0
2019-06-18,,,,,,HDFCBANK.NS,,,,,,,,,,,1140.5400390625,1147.4995863067534,1134.2882423854587,1140.8939143461062,6209826.0
2016-02-22,,,,,,INFY.NS,,,,,,445.0445556640625,447.92814203952145,440.0673662844786,446.7628647306246,3857010.0,,,,,
2023-01-03,,,,,,TCS.NS,3169.162353515625,3177.440833308143,3105.948461290179,3112.3607198548434,1245178.0,,,,,,,,,,
2012-06-04,,,,,,HDFCBANK.NS,,,,,,,,,,,221.73550415039062,223.01049163748158,216.99345285148326,218.31317937631096,5680484.0
2013-06-19,,,,,,HDFCBANK.NS,,,,,,,,,,,302.4404602050781,303.07696886535587,296.82538099478086,298.30302903691677,4823478.0
2020-05-19,,,,,,INFY.NS,,,,,,586.6356201171875,592.0755664806591,574.702879460948,582.5995602474343,5902208.0,,,,,
2010-06-28,224.10122680664062,224.48151891269083,218.96199334476486,220.78128344485566,31472648.0,RELIANCE.NS,,,,,,,,,,,,,,,
2016-12-23,,,,,,HDFCBANK.NS,,,,,,,,,,,552.4893188476562,553.8865521092309,544.594973661186,545.3867164346516,2376258.0
2017-11-21,413.5814514160156,416.73026646257995,410.454810497843,411.0313674410068,13082246.0,RELIANCE.NS,,,,,,,,,,,,,,,
2012-02-15,,,,,,HDFCBANK.NS,,,,,,,,,,,238.4668731689453,239.29451121112385,231.39854229683183,232.85247223876456,9689792.0
2012-03-09,,,,,,INFY.NS,,,,,,260.60101318359375,264.95455060229705,259.93474340866067,264.1331276069747,6644808.0,,,,,
2023-10-03,,,,,,INFY.NS,,,,,,1360.9776611328125,1363.8248947335087,1347.9753406979924,1362.9233171016476,4181867.0,,,,,
2021-11-04,,,,,,HDFCBANK.NS,,,,,,,,,,,1520.05810546875,1523.7773337404803,1516.3866058768347,1521.0594764535515,548404.0
2015-02-25,181.14442443847656,184.01257564909193,180.69325377941655,182.35829279356852,15274116.0,RELIANCE.NS,,,,,,,,,,,,,,,
